ZANSKAR_ID,TOKEN,CATEGORY,EXCH_TICKER,ZANSKAR_NAME,DERIVATIVE_TYPE,EXPIRY_DATE,EXPIRY_EXCHANGE,EXPIRY_TAG,UNDERLYING_ASSET,STREAM_ID,STRIKE_PRICE,LOT_SIZE,TICK_SIZE,PREV_HIGH_PRICE_RANGE,PREV_LOW_PRICE_RANGE,PREV_HIGH,PREV_LOW,PREV_CLOSE,PREV_LAST,PREV_SETTLEMENT,PREV_OPEN_INTEREST,UNDERLYING_PREV_CLOSE,ISIN,SERIES
2426,108494,STOCKS,SUMICHEM,STOCK_SUMICHEM_MSE.CM.EQ,STOCK,N/A,0,N/A,SUMICHEM,1,,1,5,64085.0,42725.0,0.0,0.0,454.8,0.0,454.8,0,456.0,INE258G01013,EQ
2427,108495,STOCKS,SUMICHEM,STOCK_SUMICHEM_MSE.CM.BE,STOCK,N/A,0,N/A,SUMICHEM,1,,1,5,59740.0,39830.0,0.0,0.0,454.8,0.0,454.8,0,456.0,INE258G01013,BE
2428,108497,STOCKS,COHANCE,STOCK_COHANCE_MSE.CM.EQ,STOCK,N/A,0,N/A,COHANCE,1,,1,5,131050.0,87370.0,0.0,0.0,530.7,0.0,530.7,0,528.45,INE03QK01018,EQ
2429,108498,STOCKS,COHANCE,STOCK_COHANCE_MSE.CM.BE,STOCK,N/A,0,N/A,COHANCE,1,,1,5,55260.0,36840.0,0.0,0.0,530.7,0.0,530.7,0,528.45,INE03QK01018,BE
2430,108503,STOCKS,ABSLAMC,STOCK_ABSLAMC_MSE.CM.EQ,STOCK,N/A,0,N/A,ABSLAMC,1,,1,5,84000.0,56000.0,0.0,0.0,741.2,0.0,741.2,0,730.65,INE404A01024,EQ
2431,108504,STOCKS,ABSLAMC,STOCK_ABSLAMC_MSE.CM.BE,STOCK,N/A,0,N/A,ABSLAMC,1,,1,5,54600.0,36400.0,0.0,0.0,741.2,0.0,741.2,0,730.65,INE404A01024,BE
2432,108506,STOCKS,ANGELONE,STOCK_ANGELONE_MSE.CM.EQ,STOCK,N/A,0,N/A,ANGELONE,1,,1,5,328790.0,269010.0,0.0,0.0,2577.4,0.0,2577.4,0,2478.3,INE732I01013,EQ
2433,108507,STOCKS,ANGELONE,STOCK_ANGELONE_MSE.CM.BE,STOCK,N/A,0,N/A,ANGELONE,1,,1,5,149820.0,122580.0,0.0,0.0,2577.4,0.0,2577.4,0,2478.3,INE732I01013,BE
2434,108509,STOCKS,CHOLAHLDNG,STOCK_CHOLAHLDNG_MSE.CM.EQ,STOCK,N/A,0,N/A,CHOLAHLDNG,1,,1,5,219590.0,146400.0,0.0,0.0,1929.15,0.0,1929.15,0,1917.2,INE149A01033,EQ
2435,108510,STOCKS,CHOLAHLDNG,STOCK_CHOLAHLDNG_MSE.CM.BE,STOCK,N/A,0,N/A,CHOLAHLDNG,1,,1,5,78430.0,52290.0,0.0,0.0,1929.15,0.0,1929.15,0,1917.2,INE149A01033,BE
2436,108512,STOCKS,CAMS,STOCK_CAMS_MSE.CM.EQ,STOCK,N/A,0,N/A,CAMS,1,,1,5,437545.0,357995.0,0.0,0.0,756.7,0.0,756.7,0,737.2,INE596I01012,EQ
2437,108513,STOCKS,CAMS,STOCK_CAMS_MSE.CM.BE,STOCK,N/A,0,N/A,CAMS,1,,1,5,278010.0,227470.0,0.0,0.0,756.7,0.0,756.7,0,737.2,INE596I01012,BE
2438,108515,STOCKS,GRINFRA,STOCK_GRINFRA_MSE.CM.EQ,STOCK,N/A,0,N/A,GRINFRA,1,,1,5,154280.0,102860.0,0.0,0.0,1010.7,0.0,1010.7,0,1003.7,INE201P01022,EQ
2439,108516,STOCKS,GRINFRA,STOCK_GRINFRA_MSE.CM.BE,STOCK,N/A,0,N/A,GRINFRA,1,,1,5,147015.0,98015.0,0.0,0.0,1010.7,0.0,1010.7,0,1003.7,INE201P01022,BE
2440,108518,STOCKS,POWERINDIA,STOCK_POWERINDIA_MSE.CM.EQ,STOCK,N/A,0,N/A,POWERINDIA,1,,1,5,1960680.0,1307120.0,0.0,0.0,19230.0,0.0,19230.0,0,18980.0,INE07Y701011,EQ
2441,108519,STOCKS,POWERINDIA,STOCK_POWERINDIA_MSE.CM.BE,STOCK,N/A,0,N/A,POWERINDIA,1,,1,5,418730.0,279160.0,0.0,0.0,19230.0,0.0,19230.0,0,18980.0,INE07Y701011,BE
2442,108521,STOCKS,360ONE,STOCK_360ONE_MSE.CM.EQ,STOCK,N/A,0,N/A,360ONE,1,,1,5,99000.0,66000.0,0.0,0.0,1135.8,0.0,1135.8,0,1102.8,INE466L01038,EQ
2443,108522,STOCKS,360ONE,STOCK_360ONE_MSE.CM.BE,STOCK,N/A,0,N/A,360ONE,1,,1,5,220835.0,147225.0,0.0,0.0,1135.8,0.0,1135.8,0,1102.8,INE466L01038,BE
2444,108524,STOCKS,MEDPLUS,STOCK_MEDPLUS_MSE.CM.EQ,STOCK,N/A,0,N/A,MEDPLUS,1,,1,5,117260.0,78180.0,0.0,0.0,816.15,0.0,816.15,0,816.8,INE804L01022,EQ
2445,108525,STOCKS,MEDPLUS,STOCK_MEDPLUS_MSE.CM.BE,STOCK,N/A,0,N/A,MEDPLUS,1,,1,5,74150.0,49440.0,0.0,0.0,816.15,0.0,816.15,0,816.8,INE804L01022,BE
2446,108527,STOCKS,NUVOCO,STOCK_NUVOCO_MSE.CM.EQ,STOCK,N/A,0,N/A,NUVOCO,1,,1,5,42765.0,28515.0,0.0,0.0,337.45,0.0,337.45,0,335.15,INE118D01016,EQ
2447,108528,STOCKS,NUVOCO,STOCK_NUVOCO_MSE.CM.BE,STOCK,N/A,0,N/A,NUVOCO,1,,1,5,49330.0,32890.0,0.0,0.0,337.45,0.0,337.45,0,335.15,INE118D01016,BE
2448,108530,STOCKS,UTIAMC,STOCK_UTIAMC_MSE.CM.EQ,STOCK,N/A,0,N/A,UTIAMC,1,,1,5,144080.0,96060.0,0.0,0.0,1124.2,0.0,1124.2,0,1107.1,INE094J01016,EQ
2449,108531,STOCKS,UTIAMC,STOCK_UTIAMC_MSE.CM.BE,STOCK,N/A,0,N/A,UTIAMC,1,,1,5,86730.0,57820.0,0.0,0.0,1124.2,0.0,1124.2,0,1107.1,INE094J01016,BE
2450,108533,STOCKS,ANURAS,STOCK_ANURAS_MSE.CM.EQ,STOCK,N/A,0,N/A,ANURAS,1,,1,5,118920.0,79280.0,0.0,0.0,1279.0,0.0,1279.0,0,1297.9,INE930P01018,EQ
2451,108534,STOCKS,ANURAS,STOCK_ANURAS_MSE.CM.BE,STOCK,N/A,0,N/A,ANURAS,1,,1,5,87225.0,58155.0,0.0,0.0,1279.0,0.0,1279.0,0,1297.9,INE930P01018,BE
2452,108536,STOCKS,CHEMPLASTS,STOCK_CHEMPLASTS_MSE.CM.EQ,STOCK,N/A,0,N/A,CHEMPLASTS,1,,1,5,52810.0,35210.0,0.0,0.0,261.4,0.0,261.4,0,264.0,INE488A01050,EQ
2453,108537,STOCKS,CHEMPLASTS,STOCK_CHEMPLASTS_MSE.CM.BE,STOCK,N/A,0,N/A,CHEMPLASTS,1,,1,5,49710.0,33140.0,0.0,0.0,261.4,0.0,261.4,0,264.0,INE488A01050,BE
2454,108539,STOCKS,INDIGOPNTS,STOCK_INDIGOPNTS_MSE.CM.EQ,STOCK,N/A,0,N/A,INDIGOPNTS,1,,1,5,125450.0,83640.0,0.0,0.0,1232.1,0.0,1232.1,0,1226.6,INE09VQ01012,EQ
2455,108541,STOCKS,INDIGOPNTS,STOCK_INDIGOPNTS_MSE.CM.BE,STOCK,N/A,0,N/A,INDIGOPNTS,1,,1,5,178910.0,119280.0,0.0,0.0,1232.1,0.0,1232.1,0,1226.6,INE09VQ01012,BE
2456,108545,STOCKS,KIMS,STOCK_KIMS_MSE.CM.EQ,STOCK,N/A,0,N/A,KIMS,1,,1,5,80500.0,53670.0,0.0,0.0,658.2,0.0,658.2,0,663.2,INE967H01025,EQ
2457,108546,STOCKS,KIMS,STOCK_KIMS_MSE.CM.BE,STOCK,N/A,0,N/A,KIMS,1,,1,5,180755.0,120505.0,0.0,0.0,658.2,0.0,658.2,0,663.2,INE967H01025,BE
2458,108548,STOCKS,LATENTVIEW,STOCK_LATENTVIEW_MSE.CM.EQ,STOCK,N/A,0,N/A,LATENTVIEW,1,,1,5,50230.0,33490.0,0.0,0.0,489.0,0.0,489.0,0,474.6,INE0I7C01011,EQ
2459,108549,STOCKS,LATENTVIEW,STOCK_LATENTVIEW_MSE.CM.BE,STOCK,N/A,0,N/A,LATENTVIEW,1,,1,5,67160.0,44780.0,0.0,0.0,489.0,0.0,489.0,0,474.6,INE0I7C01011,BE
2460,108551,STOCKS,LXCHEM,STOCK_LXCHEM_MSE.CM.EQ,STOCK,N/A,0,N/A,LXCHEM,1,,1,5,23390.0,15600.0,0.0,0.0,170.85,0.0,170.85,0,170.45,INE576O01020,EQ
2461,108552,STOCKS,LXCHEM,STOCK_LXCHEM_MSE.CM.BE,STOCK,N/A,0,N/A,LXCHEM,1,,1,5,40710.0,27140.0,0.0,0.0,170.85,0.0,170.85,0,170.45,INE576O01020,BE
2462,108554,STOCKS,MAPMYINDIA,STOCK_MAPMYINDIA_MSE.CM.EQ,STOCK,N/A,0,N/A,MAPMYINDIA,1,,1,5,233950.0,155970.0,0.0,0.0,1623.8,0.0,1623.8,0,1625.8,INE0BV301023,EQ
2463,108555,STOCKS,MAPMYINDIA,STOCK_MAPMYINDIA_MSE.CM.BE,STOCK,N/A,0,N/A,MAPMYINDIA,1,,1,5,166820.0,111220.0,0.0,0.0,1623.8,0.0,1623.8,0,1625.8,INE0BV301023,BE
2464,108557,STOCKS,SAPPHIRE,STOCK_SAPPHIRE_MSE.CM.EQ,STOCK,N/A,0,N/A,SAPPHIRE,1,,1,5,38795.0,25865.0,0.0,0.0,236.3,0.0,236.3,0,236.15,INE806T01020,EQ
2465,108558,STOCKS,SAPPHIRE,STOCK_SAPPHIRE_MSE.CM.BE,STOCK,N/A,0,N/A,SAPPHIRE,1,,1,5,177455.0,118305.0,0.0,0.0,236.3,0.0,236.3,0,236.15,INE806T01020,BE
2466,108560,STOCKS,SHYAMMETL,STOCK_SHYAMMETL_MSE.CM.EQ,STOCK,N/A,0,N/A,SHYAMMETL,1,,1,5,104590.0,69730.0,0.0,0.0,794.6,0.0,794.6,0,789.35,INE810G01011,EQ
2467,108561,STOCKS,SHYAMMETL,STOCK_SHYAMMETL_MSE.CM.BE,STOCK,N/A,0,N/A,SHYAMMETL,1,,1,5,34055.0,22705.0,0.0,0.0,794.6,0.0,794.6,0,789.35,INE810G01011,BE
2468,108563,STOCKS,EASEMYTRIP,STOCK_EASEMYTRIP_MSE.CM.EQ,STOCK,N/A,0,N/A,EASEMYTRIP,1,,1,5,1335.0,895.0,0.0,0.0,7.65,0.0,7.65,0,7.8,INE07O001026,EQ
2469,108564,STOCKS,EASEMYTRIP,STOCK_EASEMYTRIP_MSE.CM.BE,STOCK,N/A,0,N/A,EASEMYTRIP,1,,1,5,49115.0,32745.0,0.0,0.0,7.65,0.0,7.65,0,7.8,INE07O001026,BE
2470,108566,STOCKS,EQUITASBNK,STOCK_EQUITASBNK_MSE.CM.EQ,STOCK,N/A,0,N/A,EQUITASBNK,1,,1,5,7670.0,5120.0,0.0,0.0,59.4,0.0,59.4,0,59.7,INE063P01018,EQ
2471,108567,STOCKS,EQUITASBNK,STOCK_EQUITASBNK_MSE.CM.BE,STOCK,N/A,0,N/A,EQUITASBNK,1,,1,5,6000.0,4000.0,0.0,0.0,59.4,0.0,59.4,0,59.7,INE063P01018,BE
2472,108569,STOCKS,GMMPFAUDLR,STOCK_GMMPFAUDLR_MSE.CM.EQ,STOCK,N/A,0,N/A,GMMPFAUDLR,1,,1,5,132585.0,88395.0,0.0,0.0,1061.6,0.0,1061.6,0,1039.1,INE541A01023,EQ
2473,108570,STOCKS,GMMPFAUDLR,STOCK_GMMPFAUDLR_MSE.CM.BE,STOCK,N/A,0,N/A,GMMPFAUDLR,1,,1,5,231645.0,154435.0,0.0,0.0,1061.6,0.0,1061.6,0,1039.1,INE541A01023,BE
2474,108572,STOCKS,GREENPANEL,STOCK_GREENPANEL_MSE.CM.EQ,STOCK,N/A,0,N/A,GREENPANEL,1,,1,5,31385.0,20925.0,0.0,0.0,236.35,0.0,236.35,0,230.7,INE08ZM01014,EQ
2475,108573,STOCKS,GREENPANEL,STOCK_GREENPANEL_MSE.CM.BE,STOCK,N/A,0,N/A,GREENPANEL,1,,1,5,50270.0,33520.0,0.0,0.0,236.35,0.0,236.35,0,230.7,INE08ZM01014,BE
2476,108575,STOCKS,HOMEFIRST,STOCK_HOMEFIRST_MSE.CM.EQ,STOCK,N/A,0,N/A,HOMEFIRST,1,,1,5,141000.0,94000.0,0.0,0.0,1188.3,0.0,1188.3,0,1187.2,INE481N01025,EQ
2477,108576,STOCKS,HOMEFIRST,STOCK_HOMEFIRST_MSE.CM.BE,STOCK,N/A,0,N/A,HOMEFIRST,1,,1,5,105705.0,70475.0,0.0,0.0,1188.3,0.0,1188.3,0,1187.2,INE481N01025,BE
2478,108578,STOCKS,JUBLINGREA,STOCK_JUBLINGREA_MSE.CM.EQ,STOCK,N/A,0,N/A,JUBLINGREA,1,,1,5,82000.0,54670.0,0.0,0.0,686.0,0.0,686.0,0,686.0,INE0BY001018,EQ
2479,108579,STOCKS,JUBLINGREA,STOCK_JUBLINGREA_MSE.CM.BE,STOCK,N/A,0,N/A,JUBLINGREA,1,,1,5,62325.0,41555.0,0.0,0.0,686.0,0.0,686.0,0,686.0,INE0BY001018,BE
2480,108581,STOCKS,LUXIND,STOCK_LUXIND_MSE.CM.EQ,STOCK,N/A,0,N/A,LUXIND,1,,1,5,183765.0,122515.0,0.0,0.0,1116.6,0.0,1116.6,0,1115.8,INE150G01020,EQ
2481,108582,STOCKS,LUXIND,STOCK_LUXIND_MSE.CM.BE,STOCK,N/A,0,N/A,LUXIND,1,,1,5,214800.0,143200.0,0.0,0.0,1116.6,0.0,1116.6,0,1115.8,INE150G01020,BE
2482,108584,STOCKS,ORIENTELEC,STOCK_ORIENTELEC_MSE.CM.EQ,STOCK,N/A,0,N/A,ORIENTELEC,1,,1,5,27755.0,18505.0,0.0,0.0,178.65,0.0,178.65,0,173.35,INE142Z01019,EQ
2483,108585,STOCKS,ORIENTELEC,STOCK_ORIENTELEC_MSE.CM.BE,STOCK,N/A,0,N/A,ORIENTELEC,1,,1,5,32670.0,21780.0,0.0,0.0,178.65,0.0,178.65,0,173.35,INE142Z01019,BE
2484,108587,STOCKS,PRIVISCL,STOCK_PRIVISCL_MSE.CM.EQ,STOCK,N/A,0,N/A,PRIVISCL,1,,1,5,277340.0,184900.0,0.0,0.0,3091.1,0.0,3091.1,0,3125.0,INE959A01019,EQ
2485,108588,STOCKS,PRIVISCL,STOCK_PRIVISCL_MSE.CM.BE,STOCK,N/A,0,N/A,PRIVISCL,1,,1,5,170580.0,113720.0,0.0,0.0,3091.1,0.0,3091.1,0,3125.0,INE959A01019,BE
2486,108590,STOCKS,TCIEXP,STOCK_TCIEXP_MSE.CM.EQ,STOCK,N/A,0,N/A,TCIEXP,1,,1,5,91445.0,60965.0,0.0,0.0,561.5,0.0,561.5,0,564.25,INE586V01016,EQ
2487,108591,STOCKS,TCIEXP,STOCK_TCIEXP_MSE.CM.BE,STOCK,N/A,0,N/A,TCIEXP,1,,1,5,224205.0,149475.0,0.0,0.0,561.5,0.0,561.5,0,564.25,INE586V01016,BE
2488,108593,STOCKS,UFBL,STOCK_UFBL_MSE.CM.EQ,STOCK,N/A,0,N/A,UFBL,1,,1,5,37000.0,24670.0,0.0,0.0,181.65,0.0,181.65,0,178.8,INE382M01027,EQ
2489,108594,STOCKS,UFBL,STOCK_UFBL_MSE.CM.BE,STOCK,N/A,0,N/A,UFBL,1,,1,5,129440.0,86300.0,0.0,0.0,181.65,0.0,181.65,0,178.8,INE382M01027,BE
2490,108596,STOCKS,CRAFTSMAN,STOCK_CRAFTSMAN_MSE.CM.EQ,STOCK,N/A,0,N/A,CRAFTSMAN,1,,1,5,656710.0,437810.0,0.0,0.0,7031.0,0.0,7031.0,0,6972.0,INE00LO01017,EQ
2491,108597,STOCKS,CRAFTSMAN,STOCK_CRAFTSMAN_MSE.CM.BE,STOCK,N/A,0,N/A,CRAFTSMAN,1,,1,5,341440.0,227630.0,0.0,0.0,7031.0,0.0,7031.0,0,6972.0,INE00LO01017,BE
2492,108599,STOCKS,ALIVUS,STOCK_ALIVUS_MSE.CM.EQ,STOCK,N/A,0,N/A,ALIVUS,1,,1,5,132525.0,88355.0,0.0,0.0,881.4,0.0,881.4,0,894.25,INE03Q201024,EQ
2493,108600,STOCKS,ALIVUS,STOCK_ALIVUS_MSE.CM.BE,STOCK,N/A,0,N/A,ALIVUS,1,,1,5,45185.0,30125.0,0.0,0.0,881.4,0.0,881.4,0,894.25,INE03Q201024,BE
2494,108602,STOCKS,GOCOLORS,STOCK_GOCOLORS_MSE.CM.EQ,STOCK,N/A,0,N/A,GOCOLORS,1,,1,5,102225.0,68155.0,0.0,0.0,461.25,0.0,461.25,0,473.45,INE0BJS01011,EQ
2495,108603,STOCKS,GOCOLORS,STOCK_GOCOLORS_MSE.CM.BE,STOCK,N/A,0,N/A,GOCOLORS,1,,1,5,169200.0,112800.0,0.0,0.0,461.25,0.0,461.25,0,473.45,INE0BJS01011,BE
2496,108605,STOCKS,KALYANKJIL,STOCK_KALYANKJIL_MSE.CM.EQ,STOCK,N/A,0,N/A,KALYANKJIL,1,,1,5,62515.0,51155.0,0.0,0.0,470.05,0.0,470.05,0,460.7,INE303R01014,EQ
2497,108606,STOCKS,KALYANKJIL,STOCK_KALYANKJIL_MSE.CM.BE,STOCK,N/A,0,N/A,KALYANKJIL,1,,1,5,10945.0,8955.0,0.0,0.0,470.05,0.0,470.05,0,460.7,INE303R01014,BE
2498,108608,STOCKS,MAZDOCK,STOCK_MAZDOCK_MSE.CM.EQ,STOCK,N/A,0,N/A,MAZDOCK,1,,1,5,426020.0,284020.0,0.0,0.0,2467.5,0.0,2467.5,0,2439.1,INE249Z01020,EQ
2499,108609,STOCKS,MAZDOCK,STOCK_MAZDOCK_MSE.CM.BE,STOCK,N/A,0,N/A,MAZDOCK,1,,1,5,71405.0,47605.0,0.0,0.0,2467.5,0.0,2467.5,0,2439.1,INE249Z01020,BE
2500,108611,STOCKS,MTARTECH,STOCK_MTARTECH_MSE.CM.EQ,STOCK,N/A,0,N/A,MTARTECH,1,,1,5,194205.0,129475.0,0.0,0.0,2315.9,0.0,2315.9,0,2279.5,INE864I01014,EQ
2501,108612,STOCKS,MTARTECH,STOCK_MTARTECH_MSE.CM.BE,STOCK,N/A,0,N/A,MTARTECH,1,,1,5,196220.0,130820.0,0.0,0.0,2315.9,0.0,2315.9,0,2279.5,INE864I01014,BE
2502,108617,STOCKS,RBA,STOCK_RBA_MSE.CM.EQ,STOCK,N/A,0,N/A,RBA,1,,1,5,9855.0,6575.0,0.0,0.0,64.9,0.0,64.9,0,62.2,INE07T201019,EQ
2503,108618,STOCKS,RBA,STOCK_RBA_MSE.CM.BE,STOCK,N/A,0,N/A,RBA,1,,1,5,15645.0,10435.0,0.0,0.0,64.9,0.0,64.9,0,62.2,INE07T201019,BE
2504,108620,STOCKS,TATVA,STOCK_TATVA_MSE.CM.EQ,STOCK,N/A,0,N/A,TATVA,1,,1,5,108215.0,72145.0,0.0,0.0,1475.6,0.0,1475.6,0,1442.5,INE0GK401011,EQ
2505,108621,STOCKS,TATVA,STOCK_TATVA_MSE.CM.BE,STOCK,N/A,0,N/A,TATVA,1,,1,5,303365.0,202245.0,0.0,0.0,1475.6,0.0,1475.6,0,1442.5,INE0GK401011,BE
2506,108614,STOCKS,NAZARA,STOCK_NAZARA_MSE.CM.EQ,STOCK,N/A,0,N/A,NAZARA,1,,1,5,152925.0,101955.0,0.0,0.0,227.85,0.0,227.85,0,227.1,INE418L01047,EQ
2507,108615,STOCKS,NAZARA,STOCK_NAZARA_MSE.CM.BE,STOCK,N/A,0,N/A,NAZARA,1,,1,5,88740.0,59160.0,0.0,0.0,227.85,0.0,227.85,0,227.1,INE418L01047,BE
2508,108623,STOCKS,ARVINDFASN,STOCK_ARVINDFASN_MSE.CM.EQ,STOCK,N/A,0,N/A,ARVINDFASN,1,,1,5,53870.0,35920.0,0.0,0.0,485.5,0.0,485.5,0,480.0,INE955V01021,EQ
2509,108624,STOCKS,ARVINDFASN,STOCK_ARVINDFASN_MSE.CM.BE,STOCK,N/A,0,N/A,ARVINDFASN,1,,1,5,38130.0,25420.0,0.0,0.0,485.5,0.0,485.5,0,480.0,INE955V01021,BE
2510,108626,STOCKS,BOROLTD,STOCK_BOROLTD_MSE.CM.EQ,STOCK,N/A,0,N/A,BOROLTD,1,,1,5,42630.0,28420.0,0.0,0.0,299.4,0.0,299.4,0,298.75,INE02PY01013,EQ
2511,108627,STOCKS,BOROLTD,STOCK_BOROLTD_MSE.CM.BE,STOCK,N/A,0,N/A,BOROLTD,1,,1,5,41105.0,27405.0,0.0,0.0,299.4,0.0,299.4,0,298.75,INE02PY01013,BE
2512,108629,STOCKS,CMSINFO,STOCK_CMSINFO_MSE.CM.EQ,STOCK,N/A,0,N/A,CMSINFO,1,,1,5,58060.0,38710.0,0.0,0.0,349.75,0.0,349.75,0,349.85,INE925R01014,EQ
2513,108630,STOCKS,CMSINFO,STOCK_CMSINFO_MSE.CM.BE,STOCK,N/A,0,N/A,CMSINFO,1,,1,5,36825.0,24555.0,0.0,0.0,349.75,0.0,349.75,0,349.85,INE925R01014,BE
2514,108638,STOCKS,RAJRATAN,STOCK_RAJRATAN_MSE.CM.EQ,STOCK,N/A,0,N/A,RAJRATAN,1,,1,5,48455.0,39645.0,0.0,0.0,439.85,0.0,439.85,0,433.9,INE451D01029,EQ
2515,108639,STOCKS,RAJRATAN,STOCK_RAJRATAN_MSE.CM.BE,STOCK,N/A,0,N/A,RAJRATAN,1,,1,5,140250.0,114750.0,0.0,0.0,439.85,0.0,439.85,0,433.9,INE451D01029,BE
2516,108635,STOCKS,SHAREINDIA,STOCK_SHAREINDIA_MSE.CM.EQ,STOCK,N/A,0,N/A,SHAREINDIA,1,,1,5,22300.0,14870.0,0.0,0.0,157.6,0.0,157.6,0,157.6,INE932X01026,EQ
2517,108636,STOCKS,SHAREINDIA,STOCK_SHAREINDIA_MSE.CM.BE,STOCK,N/A,0,N/A,SHAREINDIA,1,,1,5,156080.0,104060.0,0.0,0.0,157.6,0.0,157.6,0,157.6,INE932X01026,BE
2518,108641,STOCKS,STARCEMENT,STOCK_STARCEMENT_MSE.CM.EQ,STOCK,N/A,0,N/A,STARCEMENT,1,,1,5,26405.0,17605.0,0.0,0.0,219.05,0.0,219.05,0,217.55,INE460H01021,EQ
2519,108642,STOCKS,STARCEMENT,STOCK_STARCEMENT_MSE.CM.BE,STOCK,N/A,0,N/A,STARCEMENT,1,,1,5,12880.0,8590.0,0.0,0.0,219.05,0.0,219.05,0,217.55,INE460H01021,BE
2520,108644,STOCKS,SUPRIYA,STOCK_SUPRIYA_MSE.CM.EQ,STOCK,N/A,0,N/A,SUPRIYA,1,,1,5,89390.0,59600.0,0.0,0.0,746.8,0.0,746.8,0,733.5,INE07RO01027,EQ
2521,108645,STOCKS,SUPRIYA,STOCK_SUPRIYA_MSE.CM.BE,STOCK,N/A,0,N/A,SUPRIYA,1,,1,5,36065.0,24045.0,0.0,0.0,746.8,0.0,746.8,0,733.5,INE07RO01027,BE
2522,108647,STOCKS,TARSONS,STOCK_TARSONS_MSE.CM.EQ,STOCK,N/A,0,N/A,TARSONS,1,,1,5,53105.0,35405.0,0.0,0.0,229.05,0.0,229.05,0,227.95,INE144Z01023,EQ
2523,108648,STOCKS,TARSONS,STOCK_TARSONS_MSE.CM.BE,STOCK,N/A,0,N/A,TARSONS,1,,1,5,95230.0,63490.0,0.0,0.0,229.05,0.0,229.05,0,227.95,INE144Z01023,BE
2524,108650,STOCKS,VIJAYA,STOCK_VIJAYA_MSE.CM.EQ,STOCK,N/A,0,N/A,VIJAYA,1,,1,5,112295.0,74865.0,0.0,0.0,999.75,0.0,999.75,0,1016.05,INE043W01024,EQ
2525,108651,STOCKS,VIJAYA,STOCK_VIJAYA_MSE.CM.BE,STOCK,N/A,0,N/A,VIJAYA,1,,1,5,55490.0,37000.0,0.0,0.0,999.75,0.0,999.75,0,1016.05,INE043W01024,BE
2526,108632,STOCKS,UGROCAP,STOCK_UGROCAP_MSE.CM.EQ,STOCK,N/A,0,N/A,UGROCAP,1,,1,5,21755.0,14505.0,0.0,0.0,170.75,0.0,170.75,0,169.75,INE583D01011,EQ
2527,108633,STOCKS,UGROCAP,STOCK_UGROCAP_MSE.CM.BE,STOCK,N/A,0,N/A,UGROCAP,1,,1,5,21880.0,14590.0,0.0,0.0,170.75,0.0,170.75,0,169.75,INE583D01011,BE
2528,108653,STOCKS,ACUTAAS,STOCK_ACUTAAS_MSE.CM.EQ,STOCK,N/A,0,N/A,ACUTAAS,1,,1,5,142940.0,95300.0,0.0,0.0,1659.5,0.0,1659.5,0,1681.9,INE00FF01025,EQ
2529,108663,STOCKS,ACUTAAS,STOCK_ACUTAAS_MSE.CM.BE,STOCK,N/A,0,N/A,ACUTAAS,1,,1,5,111700.0,74470.0,0.0,0.0,1659.5,0.0,1659.5,0,1681.9,INE00FF01025,BE
2530,108664,STOCKS,DATAPATTNS,STOCK_DATAPATTNS_MSE.CM.BE,STOCK,N/A,0,N/A,DATAPATTNS,1,,1,5,142800.0,95200.0,0.0,0.0,2603.5,0.0,2603.5,0,2543.2,INE0IX101010,BE
2531,108654,STOCKS,DATAPATTNS,STOCK_DATAPATTNS_MSE.CM.EQ,STOCK,N/A,0,N/A,DATAPATTNS,1,,1,5,338975.0,225985.0,0.0,0.0,2603.5,0.0,2603.5,0,2543.2,INE0IX101010,EQ
2532,108655,STOCKS,RATEGAIN,STOCK_RATEGAIN_MSE.CM.EQ,STOCK,N/A,0,N/A,RATEGAIN,1,,1,5,63045.0,42035.0,0.0,0.0,667.45,0.0,667.45,0,667.45,INE0CLI01024,EQ
2533,108665,STOCKS,RATEGAIN,STOCK_RATEGAIN_MSE.CM.BE,STOCK,N/A,0,N/A,RATEGAIN,1,,1,5,34890.0,23260.0,0.0,0.0,667.45,0.0,667.45,0,667.45,INE0CLI01024,BE
2534,108666,STOCKS,SANSERA,STOCK_SANSERA_MSE.CM.BE,STOCK,N/A,0,N/A,SANSERA,1,,1,5,83555.0,55705.0,0.0,0.0,1677.5,0.0,1677.5,0,1646.2,INE953O01021,BE
2535,108660,STOCKS,SANSERA,STOCK_SANSERA_MSE.CM.EQ,STOCK,N/A,0,N/A,SANSERA,1,,1,5,151810.0,101210.0,0.0,0.0,1677.5,0.0,1677.5,0,1646.2,INE953O01021,EQ
2536,108656,STOCKS,ROLEXRINGS,STOCK_ROLEXRINGS_MSE.CM.EQ,STOCK,N/A,0,N/A,ROLEXRINGS,1,,1,5,179420.0,119620.0,0.0,0.0,128.35,0.0,128.35,0,123.2,INE645S01024,EQ
2537,108667,STOCKS,ROLEXRINGS,STOCK_ROLEXRINGS_MSE.CM.BE,STOCK,N/A,0,N/A,ROLEXRINGS,1,,1,5,257475.0,171655.0,0.0,0.0,128.35,0.0,128.35,0,123.2,INE645S01024,BE
2538,108668,STOCKS,SEQUENT,STOCK_SEQUENT_MSE.CM.BE,STOCK,N/A,0,N/A,SEQUENT,1,,1,5,20825.0,13885.0,0.0,0.0,205.9,0.0,205.9,0,200.7,INE807F01027,BE
