TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd01,Rsvd02,Rsvd03,Rsvd04
2026-01-06,2026-01-06,CM,MSE,STK,,,BHARATSE,EQ,,,,,,0.00,0.00,0.00,172.75,0.00,174.00,,172.75,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BHARATWIRE,EQ,,,,,,0.00,0.00,0.00,181.20,0.00,187.90,,181.20,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BHARTIARTL,EQ,,,,,,0.00,0.00,0.00,2105.30,0.00,2105.00,,2105.30,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BHARTIHEXA,EQ,,,,,,0.00,0.00,0.00,1788.05,0.00,1807.90,,1788.05,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BHASKAGR,EQ,,,,,,0.00,0.00,0.00,119.10,0.00,124.40,,119.10,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BHATIA,EQ,,,,,,0.00,0.00,0.00,23.30,0.00,23.55,,23.30,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BHEL,EQ,,,,,,0.00,0.00,0.00,296.95,0.00,300.05,,296.95,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BHILSPIN,EQ,,,,,,0.00,0.00,0.00,104.00,0.00,102.00,,104.00,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BI,EQ,,,,,,0.00,0.00,0.00,77.25,0.00,76.75,,77.25,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BIGBLOC,EQ,,,,,,0.00,0.00,0.00,69.60,0.00,70.45,,69.60,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BIKAJI,EQ,,,,,,0.00,0.00,0.00,711.70,0.00,718.05,,711.70,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BIL,EQ,,,,,,0.00,0.00,0.00,729.95,0.00,707.80,,729.95,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BILVYAPAR,BE,,,,,,0.00,0.00,0.00,7.50,0.00,7.60,,7.50,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BIMETAL,EQ,,,,,,0.00,0.00,0.00,599.25,0.00,598.50,,599.25,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BIOCON,EQ,,,,,,0.00,0.00,0.00,385.15,0.00,391.35,,385.15,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BIOFILCHEM,EQ,,,,,,0.00,0.00,0.00,33.75,0.00,34.70,,33.75,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BIRLACABLE,EQ,,,,,,0.00,0.00,0.00,135.70,0.00,136.95,,135.70,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BIRLACORPN,EQ,,,,,,0.00,0.00,0.00,1078.30,0.00,1082.20,,1078.30,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BIRLAMONEY,EQ,,,,,,0.00,0.00,0.00,140.80,0.00,143.95,,140.80,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BIRLANU,EQ,,,,,,0.00,0.00,0.00,1708.70,0.00,1753.30,,1708.70,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BIRLAPREC,EQ,,,,,,0.00,0.00,0.00,42.85,0.00,43.45,,42.85,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BIUL,EQ,,,,,,0.00,0.00,0.00,52.35,0.00,52.35,,52.35,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BLACKBUCK,EQ,,,,,,0.00,0.00,0.00,684.50,0.00,698.25,,684.50,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BLACKROSE,EQ,,,,,,0.00,0.00,0.00,94.80,0.00,95.75,,94.80,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BLAL,EQ,,,,,,0.00,0.00,0.00,210.60,0.00,206.60,,210.60,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BLBLIMITED,EQ,,,,,,0.00,0.00,0.00,14.00,0.00,13.90,,14.00,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BLIL,EQ,,,,,,0.00,0.00,0.00,72.45,0.00,73.10,,72.45,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BLISSGVS,EQ,,,,,,0.00,0.00,0.00,182.50,0.00,160.40,,182.50,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BLKASHYAP,EQ,,,,,,0.00,0.00,0.00,51.10,0.00,52.70,,51.10,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BLOIN,EQ,,,,,,0.00,0.00,0.00,36.95,0.00,37.00,,36.95,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BLSE,EQ,,,,,,0.00,0.00,0.00,194.45,0.00,193.95,,194.45,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BLUECLOUDS,EQ,,,,,,0.00,0.00,0.00,21.35,0.00,21.40,,21.35,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BLUEDART,EQ,,,,,,0.00,0.00,0.00,5558.50,0.00,5684.00,,5558.50,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BLUEJET,EQ,,,,,,0.00,0.00,0.00,526.20,0.00,524.75,,526.20,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BLUESTARCO,EQ,,,,,,0.00,0.00,0.00,1823.60,0.00,1848.90,,1823.60,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BLUESTONE,EQ,,,,,,0.00,0.00,0.00,484.05,0.00,490.10,,484.05,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BLUSPRING,EQ,,,,,,0.00,0.00,0.00,65.55,0.00,67.40,,65.55,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BMW,EQ,,,,,,0.00,0.00,0.00,42.40,0.00,43.20,,42.40,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BMWVENTLTD,EQ,,,,,,0.00,0.00,0.00,56.05,0.00,56.55,,56.05,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BNALTD,EQ,,,,,,0.00,0.00,0.00,404.00,0.00,404.50,,404.00,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BNRSEC,EQ,,,,,,0.00,0.00,0.00,17.00,0.00,17.20,,17.00,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BODALCHEM,EQ,,,,,,0.00,0.00,0.00,52.35,0.00,52.50,,52.35,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BOHRAIND,EQ,,,,,,0.00,0.00,0.00,17.00,0.00,17.00,,17.00,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BOMDYEING,EQ,,,,,,0.00,0.00,0.00,126.80,0.00,128.75,,126.80,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BONLON,EQ,,,,,,0.00,0.00,0.00,66.25,0.00,60.35,,66.25,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BORANA,BE,,,,,,0.00,0.00,0.00,305.20,0.00,313.35,,305.20,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BOROLTD,EQ,,,,,,0.00,0.00,0.00,278.00,0.00,280.85,,278.00,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BORORENEW,EQ,,,,,,0.00,0.00,0.00,535.25,0.00,540.15,,535.25,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BOROSCI,EQ,,,,,,0.00,0.00,0.00,117.30,0.00,118.70,,117.30,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BOSCH-HCIL,EQ,,,,,,0.00,0.00,0.00,1476.10,0.00,1437.10,,1476.10,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BOSCHLTD,EQ,,,,,,0.00,0.00,0.00,38960.00,0.00,39170.00,,38960.00,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BPCL,EQ,,,,,,0.00,0.00,0.00,370.80,0.00,377.90,,370.80,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BPL,EQ,,,,,,0.00,0.00,0.00,68.25,0.00,68.95,,68.25,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BPLPHARMA,EQ,,,,,,0.00,0.00,0.00,1199.00,0.00,1187.55,,1199.00,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BRIDGESE,EQ,,,,,,0.00,0.00,0.00,12.55,0.00,12.45,,12.55,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BRIGADE,EQ,,,,,,0.00,0.00,0.00,891.40,0.00,902.60,,891.40,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BRIGHOTEL,EQ,,,,,,0.00,0.00,0.00,68.00,0.00,68.70,,68.00,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BRIGHTBR,EQ,,,,,,0.00,0.00,0.00,277.55,0.00,260.55,,277.55,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BRITANNIA,EQ,,,,,,0.00,0.00,0.00,6129.50,0.00,6026.50,,6129.50,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BRNL,EQ,,,,,,0.00,0.00,0.00,21.80,0.00,22.10,,21.80,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BROOKS,EQ,,,,,,0.00,0.00,0.00,76.35,0.00,77.10,,76.35,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BRPL,EQ,,,,,,0.00,0.00,0.00,106.00,0.00,105.10,,106.00,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BSE,EQ,,,,,,0.00,0.00,0.00,2706.30,0.00,2673.90,,2706.30,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BSHSL,EQ,,,,,,0.00,0.00,0.00,104.50,0.00,104.35,,104.50,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BSL,EQ,,,,,,0.00,0.00,0.00,145.75,0.00,148.25,,145.75,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BSLGOLDETF,EQ,,,,,,0.00,0.00,0.00,120.39,0.00,119.84,,120.39,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BSLNIFTY,EQ,,,,,,0.00,0.00,0.00,30.43,0.00,30.51,,30.43,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BSOFT,EQ,,,,,,0.00,0.00,0.00,421.30,0.00,427.20,,421.30,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BTML,EQ,,,,,,0.00,0.00,0.00,8.20,0.00,8.30,,8.20,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BTTL,EQ,,,,,,0.00,0.00,0.00,36.95,0.00,36.50,,36.95,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BUTTERFLY,EQ,,,,,,0.00,0.00,0.00,635.80,0.00,641.40,,635.80,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BUYRIGHT,BE,,,,,,0.00,0.00,0.00,0.90,0.00,0.90,,0.90,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BVCL,EQ,,,,,,0.00,0.00,0.00,44.55,0.00,44.50,,44.55,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,BYKE,EQ,,,,,,0.00,0.00,0.00,57.20,0.00,59.00,,57.20,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CALSOFT,EQ,,,,,,0.00,0.00,0.00,15.25,0.00,15.15,,15.25,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CAMEXLTD,EQ,,,,,,0.00,0.00,0.00,33.55,0.00,35.60,,33.55,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CAMLINFINE,EQ,,,,,,0.00,0.00,0.00,143.00,0.00,144.40,,143.00,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CAMPUS,EQ,,,,,,0.00,0.00,0.00,260.85,0.00,260.60,,260.85,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CAMS,EQ,,,,,,0.00,0.00,0.00,749.75,0.00,752.05,,749.75,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CANBK,EQ,,,,,,0.00,0.00,0.00,153.90,0.00,154.25,,153.90,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CANDOUR,BE,,,,,,0.00,0.00,0.00,151.50,0.00,148.75,,151.50,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CANFINHOME,EQ,,,,,,0.00,0.00,0.00,949.80,0.00,942.60,,949.80,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CANHLIFE,EQ,,,,,,0.00,0.00,0.00,149.00,0.00,148.05,,149.00,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CANTABIL,EQ,,,,,,0.00,0.00,0.00,286.85,0.00,286.30,,286.85,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CAPACITE,EQ,,,,,,0.00,0.00,0.00,251.70,0.00,255.05,,251.70,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CAPFIN,BE,,,,,,0.00,0.00,0.00,10.00,0.00,10.00,,10.00,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CAPILLARY,EQ,,,,,,0.00,0.00,0.00,666.80,0.00,654.85,,666.80,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CAPITALSFB,EQ,,,,,,0.00,0.00,0.00,267.85,0.00,270.95,,267.85,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CAPLIPOINT,EQ,,,,,,0.00,0.00,0.00,1838.30,0.00,1845.30,,1838.30,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CAPPIPES,EQ,,,,,,0.00,0.00,0.00,11.35,0.00,11.50,,11.35,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CAPRIHANS,EQ,,,,,,0.00,0.00,0.00,87.50,0.00,86.85,,87.50,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CAPTRUST,EQ,,,,,,0.00,0.00,0.00,13.40,0.00,13.35,,13.40,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CARBORUNIV,EQ,,,,,,0.00,0.00,0.00,837.50,0.00,858.60,,837.50,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CARERATING,EQ,,,,,,0.00,0.00,0.00,1732.00,0.00,1736.60,,1732.00,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CARRARO,EQ,,,,,,0.00,0.00,0.00,562.60,0.00,539.95,,562.60,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CARTRADE,EQ,,,,,,0.00,0.00,0.00,2936.30,0.00,2897.70,,2936.30,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CARYSIL,EQ,,,,,,0.00,0.00,0.00,883.40,0.00,887.10,,883.40,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CASTLE,BE,,,,,,0.00,0.00,0.00,25.35,0.00,25.35,,25.35,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CASTROLIND,EQ,,,,,,0.00,0.00,0.00,190.40,0.00,191.65,,190.40,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CCCL,BE,,,,,,0.00,0.00,0.00,18.05,0.00,18.40,,18.05,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CCHHL,EQ,,,,,,0.00,0.00,0.00,15.10,0.00,15.20,,15.10,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CCL,EQ,,,,,,0.00,0.00,0.00,924.05,0.00,933.65,,924.05,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CCLINTER,EQ,,,,,,0.00,0.00,0.00,28.00,0.00,28.00,,28.00,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CDSL,EQ,,,,,,0.00,0.00,0.00,1457.00,0.00,1468.60,,1457.00,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CEATLTD,EQ,,,,,,0.00,0.00,0.00,3766.10,0.00,3806.30,,3766.10,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CEIGALL,EQ,,,,,,0.00,0.00,0.00,273.80,0.00,274.15,,273.80,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CELEBRITY,EQ,,,,,,0.00,0.00,0.00,8.75,0.00,8.65,,8.75,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CELLO,EQ,,,,,,0.00,0.00,0.00,536.20,0.00,544.40,,536.20,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CEMPRO,EQ,,,,,,0.00,0.00,0.00,755.00,0.00,756.45,,755.00,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CENLUB,EQ,,,,,,0.00,0.00,0.00,230.20,0.00,237.20,,230.20,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CENTENKA,EQ,,,,,,0.00,0.00,0.00,444.80,0.00,451.50,,444.80,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CENTEXT,BE,,,,,,0.00,0.00,0.00,23.20,0.00,22.10,,23.20,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CENTRAL,EQ,,,,,,0.00,0.00,0.00,73.20,0.00,73.20,,73.20,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CENTRALBK,EQ,,,,,,0.00,0.00,0.00,38.40,0.00,38.55,,38.40,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CENTRUM,EQ,,,,,,0.00,0.00,0.00,29.10,0.00,29.00,,29.10,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CENTUM,EQ,,,,,,0.00,0.00,0.00,2191.00,0.00,2236.50,,2191.00,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CENTURYPLY,EQ,,,,,,0.00,0.00,0.00,816.40,0.00,818.15,,816.40,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CERA,EQ,,,,,,0.00,0.00,0.00,5177.00,0.00,5182.00,,5177.00,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CEREBRAINT,BZ,,,,,,0.00,0.00,0.00,6.45,0.00,6.15,,6.45,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CESC,EQ,,,,,,0.00,0.00,0.00,170.75,0.00,173.45,,170.75,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CEWATER,EQ,,,,,,0.00,0.00,0.00,462.00,0.00,475.25,,462.00,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CGCL,EQ,,,,,,0.00,0.00,0.00,187.50,0.00,190.05,,187.50,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CGFL,EQ,,,,,,0.00,0.00,0.00,30.10,0.00,30.30,,30.10,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CGPOWER,EQ,,,,,,0.00,0.00,0.00,637.85,0.00,645.25,,637.85,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CGVAK,EQ,,,,,,0.00,0.00,0.00,223.90,0.00,229.15,,223.90,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CHALET,EQ,,,,,,0.00,0.00,0.00,870.95,0.00,874.60,,870.95,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CHALLANI,EQ,,,,,,0.00,0.00,0.00,22.95,0.00,21.70,,22.95,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CHAMBLFERT,EQ,,,,,,0.00,0.00,0.00,474.15,0.00,483.55,,474.15,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CHAMPION,EQ,,,,,,0.00,0.00,0.00,10.00,0.00,10.00,,10.00,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CHEMBOND,EQ,,,,,,0.00,0.00,0.00,159.90,0.00,160.70,,159.90,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CHEMBONDCH,EQ,,,,,,0.00,0.00,0.00,156.55,0.00,152.70,,156.55,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CHEMCON,EQ,,,,,,0.00,0.00,0.00,200.10,0.00,203.65,,200.10,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CHEMCRUX,EQ,,,,,,0.00,0.00,0.00,104.85,0.00,105.70,,104.85,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CHEMFAB,EQ,,,,,,0.00,0.00,0.00,420.50,0.00,426.20,,420.50,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CHEMPLASTS,EQ,,,,,,0.00,0.00,0.00,254.80,0.00,258.15,,254.80,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CHEMTECH,EQ,,,,,,0.00,0.00,0.00,79.80,0.00,81.40,,79.80,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CHENFERRO,EQ,,,,,,0.00,0.00,0.00,108.05,0.00,105.15,,108.05,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CHENNPETRO,EQ,,,,,,0.00,0.00,0.00,806.95,0.00,813.60,,806.95,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CHEVIOT,EQ,,,,,,0.00,0.00,0.00,1076.80,0.00,1081.70,,1076.80,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CHITRAKUT,EQ,,,,,,0.00,0.00,0.00,30.40,0.00,30.40,,30.40,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CHLLTD,EQ,,,,,,0.00,0.00,0.00,33.50,0.00,34.00,,33.50,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CHOICEIN,EQ,,,,,,0.00,0.00,0.00,841.60,0.00,842.65,,841.60,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CHOKSI,EQ,,,,,,0.00,0.00,0.00,108.75,0.00,108.60,,108.75,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CHOKSILA,EQ,,,,,,0.00,0.00,0.00,123.00,0.00,126.50,,123.00,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CHOLAFIN,EQ,,,,,,0.00,0.00,0.00,1805.40,0.00,1772.40,,1805.40,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CHOLAHLDNG,EQ,,,,,,0.00,0.00,0.00,1916.60,0.00,1916.70,,1916.60,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CHOWGULSTM,EQ,,,,,,0.00,0.00,0.00,20.80,0.00,20.55,,20.80,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CHROME,EQ,,,,,,0.00,0.00,0.00,46.60,0.00,45.60,,46.60,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CIEINDIA,EQ,,,,,,0.00,0.00,0.00,421.00,0.00,435.75,,421.00,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,CIFL,EQ,,,,,,0.00,0.00,0.00,34.70,0.00,34.60,,34.70,,,0,0.00,0,F1,1,,,,,
